tri_id,valid,p0x_m,p0y_m,p1x_m,p1y_m,p2x_m,p2y_m,foot_area_m2,att,Ponplane_W,I_Wm2,status_code,status_label
90,1,0.001203269840576037,0.0005560022779321701,0.0008900103588407293,0.001098770658889958,0.0007681249627568639,0.001018589180595336,4.563657371509114e-08,0.680635830717325,0.0003040079623649877,6661.498390806189,0,ok
91,1,0.001203269840576037,0.0005560022779321701,0.0007681249627568639,0.001018589180595336,0.001142327142534104,0.000515911538784859,2.28182868575456e-08,0.6813217635207716,0.0001521571681177711,6668.211731568073,0,ok
92,1,0.001140849037581341,0.0005148111884361779,0.0007666453209350612,0.00101748768615037,0.0006548999713966716,0.0009237253220948346,4.56289930264645e-08,0.6820812781747845,0.0003046598863544977,6676.89261031461,0,ok
93,1,0.001140849037581343,0.0005148111884361793,0.0006548999713966731,0.0009237253220948359,0.001084976362812148,0.0004679300064084114,2.28144965132322e-08,0.6824453894689467,0.0001524112605429714,6680.456895227744,0,ok
94,1,0.001083640050255364,0.0004666691437380663,0.000653566472865068,0.0009224671145662718,0.000553469752380437,0.000816391419064227,4.56221179610905e-08,0.6833976379444574,0.000305253587053635,6690.912230641617,0,ok
95,1,0.001083640050255362,0.0004666691437380648,0.0005534697523804352,0.0008163914190642255,0.001033591690013046,0.0004136312959870424,2.281105898054525e-08,0.6834598485513523,0.0001526406873492815,6691.521313388535,0,ok
96,1,0.001032413982378503,0.0004122274861418167,0.000552297863284299,0.0008149945448295543,0.0004652007906432665,0.0006980389803475691,4.561604174675176e-08,0.6845663175268547,0.0003057806756056885,6703.358377811523,0,ok
97,1,0.001032413982378507,0.0004122274861418196,0.0004652007906432703,0.0006980389803475719,0.0009888654460579909,0.0003537497039008269,2.28080208733759e-08,0.6843509140453855,0.0001528422298106707,6701.249120176203,0,ok
98,1,0.0009878610275303587,0.0003522221523136574,0.000464203825309856,0.0006965227638148084,0.0003912817266085731,0.0005702673238922827,4.561084680487377e-08,0.685570725245163,0.0003062336656620616,6714.05350074182,0,ok
99,1,0.0009878610275303576,0.0003522221523136562,0.0003912817266085719,0.0005702673238922815,0.0009513999781797161,0.0002890944323523934,2.28054234024369e-08,0.685106040404777,0.0001530130491243985,6709.50266628455,0,ok
100,1,0.0009505812731214888,0.0002874637366928934,0.0003904708043327279,0.0005686521299685088,0.0003327075542941241,0.0004348020129762964,4.560660362233562e-08,0.6863965377006921,0.0003066060942356421,6722.844278750088,0,ok
101,1,0.0009505812731214899,0.0002874637366928945,0.0003327075542941251,0.0004348020129762974,0.0009216996481021879,0.0002205386781967882,2.280330181116783e-08,0.6857145599710482,0.000153150730988181,6716.164714058033,0,ok
102,1,0.000921076715643022,0.0002188265766989773,0.0003320915766516938,0.0004331090264755831,0.0002902664160234778,0.0002934716464386164,4.560336978558596e-08,0.6870319341339199,0.0003068926276132786,6729.604173029323,0,ok
103,1,0.0009210767156430212,0.0002188265766989765,0.0002902664160234771,0.0002934716464386156,0.0009001641353289133,0.0001490078866804931,2.280168489279298e-08,0.6861678521934027,0.0001532533239585525,6721.140331475764,0,ok
104,1,0.0008997445880579523,0.0001472370048054685,0.0002898520581001885,0.0002917226684642295,0.0002645291587734729,0.000148183310025655,4.560118919080051e-08,0.6874677922396475,0.0003070891498556823,6734.235560629498,0,ok
105,1,0.0008997445880579522,0.0001472370048054685,0.0002645291587734729,0.000148183310025655,0.0008870831383945945,7.546732558618123e-05,2.280059459540025e-08,0.6864594816767169,0.0001533193707531465,6724.358442129263,0,ok
106,1,0.0008868720832876345,7.366092225196206e-05,0.0002643208683752239,0.0001464005696063281,0.0002558417817665423,8.97011114859017e-07,4.560009144137286e-08,0.6876978407577846,0.0003071928317633105,6736.671398088364,0,ok
107,1,0.0008868720832876344,7.366092225196257e-05,0.0002558417817665422,8.970111148595064e-07,0.0008826325399832936,9.091430062280423e-07,2.280004572068642e-08,0.6865853019881505,0.0001533479317983595,6725.772995236907,0,ok
108,1,0.0008826325399832896,-9.091430062269974e-07,0.0002558417817665382,-8.970111148583199e-07,0.0002643208683752198,-0.0001464005696063279,4.5600091441373e-08,0.6877187651183166,0.0003072021786205851,6736.876372617541,0,ok
109,1,0.0008826325399832941,-9.091430062279105e-07,0.0002643208683752242,-0.0001464005696063288,0.0008868720832876348,-7.36609222519627e-05,2.280004572068651e-08,0.6865435228756126,0.0001533386004880604,6725.363728062008,0,ok
110,1,0.0008870831383945909,-7.546732558618036e-05,0.0002645291587734694,-0.0001481833100256542,0.0002898520581001848,-0.0002917226684642282,4.560118919080032e-08,0.6875302635258921,0.0003071170555327175,6734.847511272271,0,ok
111,1,0.0008870831383945945,-7.546732558618138e-05,0.0002898520581001883,-0.0002917226684642292,0.0008997445880579522,-0.0001472370048054684,2.280059459540017e-08,0.6863347393613358,0.0001532915098031394,6723.136502504398,0,ok
112,1,0.0009001641353289142,-0.0001490078866804938,0.0002902664160234778,-0.0002934716464386161,0.0003320915766516938,-0.0004331090264755823,4.560336978558583e-08,0.6871350520833897,0.000306938689720284,6730.614232312721,0,ok
113,1,0.0009001641353289189,-0.0001490078866804956,0.0003320915766516985,-0.0004331090264755841,0.0009210767156430269,-0.0002188265766989788,2.280168489279291e-08,0.6859619220417577,0.0001532073301391943,6719.123207759952,0,ok
114,1,0.0009216996481021866,-0.0002205386781967867,0.0003327075542941236,-0.0004348020129762955,0.0003904708043327275,-0.0005686521299685085,4.560660362233579e-08,0.6865388188256514,0.0003066696497135795,6724.237837421165,0,ok
115,1,0.0009216996481021829,-0.0002205386781967848,0.0003904708043327238,-0.0005686521299685067,0.0009505812731214848,-0.0002874637366928913,2.280330181116788e-08,0.6854303688182346,0.000153087258392827,6713.38123139048,0,ok
116,1,0.0009513999781797151,-0.000289094432352393,0.0003912817266085708,-0.0005702673238922811,0.0004642038253098535,-0.0006965227638148066,4.56108468048737e-08,0.6857501278117629,0.0003063138019683181,6715.810457954208,0,ok
117,1,0.0009513999781797157,-0.0002890944323523932,0.0004642038253098542,-0.000696522763814807,0.0009878610275303572,-0.000352222152313656,2.280542340243686e-08,0.6847476191678511,0.0001529329985583567,6705.992511501237,0,ok
118,1,0.0009888654460579905,-0.0003537497039008265,0.0004652007906432695,-0.0006980389803475714,0.0005522978632843028,-0.000814994544829557,4.561604174675205e-08,0.6847802756539548,0.0003058762459821183,6705.453482357384,0,ok
119,1,0.0009888654460579905,-0.0003537497039008265,0.0005522978632843028,-0.0008149945448295571,0.001032413982378507,-0.0004122274861418194,2.280802087337601e-08,0.6839233329062526,0.0001527467342784984,6697.062192572828,0,ok
120,1,0.001033591690013049,-0.0004136312959870441,0.0005534697523804376,-0.0008163914190642273,0.000653566472865068,-0.0009224671145662718,4.562211796109031e-08,0.6836431039933308,0.0003053632295044677,6693.315504661631,0,ok
121,1,0.001033591690013047,-0.0004136312959870427,0.0006535664728650664,-0.0009224671145662704,0.001083640050255362,-0.000466669143738065,2.28110589805452e-08,0.6829691361638718,0.0001525310939674973,6686.716916456448,0,ok
122,1,0.001084976362812147,-0.00046793000640841,0.0006548999713966713,-0.0009237253220948343,0.000766645320935061,-0.00101748768615037,4.562899302646448e-08,0.6823547724228982,0.0003047820458818369,6679.569845099707,0,ok
123,1,0.001084976362812148,-0.0004679300064084112,0.0007666453209350625,-0.001017487686150371,0.001140849037581343,-0.000514811188436179,2.281449651323223e-08,0.6818984379660201,0.0001522891092773856,6675.102787784913,0,ok
124,1,0.001142327142534104,-0.000515911538784859,0.0007681249627568639,-0.001018589180595336,0.0008900103588407286,-0.001098770658889958,4.563657371509098e-08,0.6809334971707052,0.0003041409159473172,6664.411702904521,0,ok
125,1,0.001142327142534104,-0.0005159115387848591,0.0008900103588407287,-0.001098770658889958,0.001203269840576036,-0.0005560022779321701,2.281828685754549e-08,0.6807262213543769,0.0001520241678022291,6662.383059311842,0,ok
126,1,0.001204870956461828,-0.0005569264327911195,0.0008916185965556012,-0.001099698924427596,0.001021998154694256,-0.001165215037095972,4.564475726731571e-08,0.6793992614643108,0.0003034488571392974,6648.055007986303,0,ok
127,1,0.001204870956461827,-0.0005569264327911194,0.001021998154694255,-0.001165215037095972,0.001270060735531154,-0.0005896844891253072,2.282237863365782e-08,0.679468813397203,0.0001517399610081905,6648.735587289249,0,ok
128,1,0.001271764300798588,-0.0005904188791348239,0.001023715464111242,-0.00116595535207139,0.001160828125839751,-0.001215919415713795,4.565343279442055e-08,0.6777735038876326,0.0003027155427092483,6630.729042269175,0,ok
129,1,0.001271764300798588,-0.0005904188791348239,0.00116082812583975,-0.001215919415713795,0.001340320631662842,-0.0006154009109560261,2.282671639721028e-08,0.6781436386999687,0.0001514404284369305,6634.350109831765,0,ok
130,1,0.001342104523927408,-0.0006159342983155961,0.00116263315008501,-0.001216459121577911,0.001304626384999463,-0.001250194324853456,4.566248279008063e-08,0.6760787912093592,0.0003019511539536651,6612.674902978747,0,ok
131,1,0.001342104523927408,-0.0006159342983155961,0.001304626384999463,-0.001250194324853456,0.001413101141384635,-0.0006328018999533682,2.283124139504029e-08,0.6767689611460217,0.0001511296992562984,6619.425402296733,0,ok
132,1,0.001414941927296025,-0.0006331255772849974,0.001306496122795898,-0.001250523092982901,0.001451450890188926,-0.001267571757891957,4.567178472936924e-08,0.6743384821167349,0.0003011662283828464,6594.141879224209,0,ok
133,1,0.001414941927296027,-0.000633125577284997,0.001451450890188928,-0.001267571757891956,0.001487419310992541,-0.0006416499097395251,2.283589236468457e-08,0.6753636185743506,0.0001508120322264347,6604.166363109315,0,ok
134,1,0.001489292525986637,-0.0006417578748299456,0.001453360931165628,-0.00126768184549397,0.001599317568576954,-0.001267811743237631,4.568121273317973e-08,0.6725763880478555,0.0003003715066286392,6575.383810037725,0,ok
135,1,0.001489292525986636,-0.0006417578748299463,0.001599317568576952,-0.001267811743237632,0.001562270844692299,-0.0006418228237017766,2.284060636658997e-08,0.6739467549504744,0.0001504917551146271,6588.781081344605,0,ok
136,1,0.001564151300835744,-0.000641711924674744,0.001601242376486178,-0.001267698228585827,0.001746227068461793,-0.00125090585775694,4.569063927513332e-08,0.6708164369063767,0.0002995777807056848,6556.655486952818,0,ok
137,1,0.001564151300835746,-0.0006417119246747442,0.001746227068461795,-0.001250905857756941,0.001636643646823553,-0.0006333157392603012,2.284531963756661e-08,0.6725375543242244,0.000150173204531808,6573.477933960038,0,ok
138,1,0.001638505765812335,-0.0006329857847567323,0.001748140310969941,-0.001250566844522134,0.001890191781809802,-0.001217077619866541,4.569993690765607e-08,0.6690823448977089,0.0002987957459922124,6538.209157618232,0,ok
139,1,0.001638505765812335,-0.0006329857847567323,0.001890191781809802,-0.001217077619866541,0.001709531501232265,-0.0006162411724289359,2.284996845382809e-08,0.6711549805157225,0.0001498606670829454,6558.462756119869,0,ok
140,1,0.001711349668434979,-0.000615695001660019,0.001892066703204893,-0.001216514400346088,0.00202926277269181,-0.001166779741918,4.570897998382009e-08,0.6673973010824356,0.0002980358590031901,6520.291179297543,0,ok
141,1,0.001711349668434979,-0.0006156950016600182,0.002029262772691811,-0.001166779741917999,0.001779947703178438,-0.0005908276724459742,2.28544899919102e-08,0.6698175260517105,0.0001495583226276452,6543.936122861823,0,ok
142,1,0.001781696637480313,-0.0005900711805380081,0.002031072603536444,-0.001165996909545574,0.002161556244737559,-0.00110068826421494,4.571764635172927e-08,0.665783668539459,0.0002973082027082924,6503.138862857201,0,ok
143,1,0.001781696637480313,-0.0005900711805380081,0.002161556244737559,-0.00110068826421494,0.001846938458080871,-0.000557416857872691,2.285882317586463e-08,0.6685429734130121,0.0001492701903417899,6530.090774725271,0,ok
144,1,0.001848593591247892,-0.0005564589727335194,0.002163274640318065,-0.001099693766839997,0.002285279183628369,-0.001019693636209909,4.57258189988275e-08,0.6642627053063545,0.0002966223608177497,6486.97753943687,0,ok
145,1,0.001848593591247892,-0.0005564589727335195,0.002285279183628369,-0.001019693636209909,0.001909595862903044,-0.0005164589074184756,2.286290949941375e-08,0.6673481711744489,0.0001490000781617561,6517.109214187142,0,ok
146,1,0.001911133721304179,-0.0005153115154011381,0.002286880681127131,-0.001018498763232976,0.002398753818801739,-0.0009248888534884852,4.573338762429582e-08,0.6628543075529461,0.0002959873021357168,6472.017873840465,0,ok
147,1,0.001911133721304179,-0.0005153115154011388,0.002398753818801739,-0.0009248888534884861,0.001967070290141483,-0.0004685065605288934,2.286669381214796e-08,0.666248827143426,0.0001487515360843579,6505.161494108669,0,ok
148,1,0.001968468870993703,-0.0004671843794128801,0.002400214301558405,-0.0009235081519594589,0.002500440561999232,-0.0008175548013815908,4.574025011880436e-08,0.6615767767773121,0.0002954112757781795,6458.45344113526,0,ok
149,1,0.001968468870993703,-0.0004671843794128813,0.002500440561999233,-0.0008175548013815921,0.002018582001214117,-0.0004142077041239473,2.287012505940218e-08,0.6652593201524218,0.0001485278136929692,6494.403214113936,0,ok
150,1,0.002019821135092034,-0.0004127281033311133,0.002501737718117753,-0.0008160059185243029,0.002588959099001815,-0.0006991429967508169,4.574631393226904e-08,0.6604466122167869,0.0002949017177822592,6446.458576288443,0,ok
151,1,0.002019821135092033,-0.000412728103331112,0.002588959099001815,-0.0006991429967508156,0.002063431825534064,-0.000354296642444369,2.287315696613447e-08,0.6643925317500632,0.0001483318221870786,6484.973736100168,0,ok
152,1,0.00206449351674597,-0.0003526794118994214,0.002590072860972439,-0.0006974464489613114,0.002663107334711294,-0.0005712559579577223,4.575149731180106e-08,0.6594783291591092,0.0002944651694039121,6436.186501112789,0,ok
153,1,0.00206449351674597,-0.0003526794118994213,0.002663107334711294,-0.0005712559579577222,0.002101010753615397,-0.0002895841663976268,2.287574865590053e-08,0.6636596986775213,0.000148166101111168,6476.9946260513,0,ok
154,1,0.002101879490208554,-0.0002878512369699194,0.002664020286691827,-0.0005694348290152865,0.002721877920390875,-0.0004356254685596005,4.575573039384992e-08,0.6586843034329397,0.0002941072072180889,6427.767728468393,0,ok
155,1,0.002101879490208554,-0.0002878512369699187,0.002721877920390876,-0.0004356254685595997,0.002130808307058078,-0.0002209465567420756,2.287786519692498e-08,0.6630702867195011,0.0001480327899116427,6470.568326084019,0,ok
156,1,0.002131471332683219,-0.0002191216767012184,0.002722575660343972,-0.0004337050424616736,0.002764472125002977,-0.0002940890322057731,4.575895613649203e-08,0.658074642057887,0.0002938323850008974,6421.308740619867,0,ok
157,1,0.00213147133268322,-0.0002191216767012206,0.002764472125002978,-0.0002940890322057755,0.002152419565012722,-0.0001493136715732703,2.287947806824602e-08,0.6626318862855285,0.0001479336043978681,6465.77705822679,0,ok
158,1,0.002152867105640977,-0.0001474220448906605,0.002764943570001502,-0.0002920963685629908,0.002790310849706027,-0.0001485648439242506,4.576113107990732e-08,0.6576570798407249,0.0002936441872869581,6416.890936856467,0,ok
159,1,0.002152867105640977,-0.0001474220448906591,0.002790310849706027,-0.0001485648439242492,0.002165550745493238,-7.565628257128902e-05,2.288056553995366e-08,0.6623501299067502,0.000147869818145182,6462.681959804453,0,ok
160,1,0.002165776185014128,-7.372417614157831e-05,0.002790548474353588,-0.0001465283061087006,0.002799042625126247,-1.02562594015051e-06,4.576222592537263e-08,0.6574369016094241,0.0002935449944540333,6414.569844848364,0,ok
161,1,0.002165776185014128,-7.372417614157938e-05,0.002799042625126248,-1.025625940151641e-06,0.002170023260400458,-9.728360573043473e-07,2.288111296268631e-08,0.6622286317212468,0.0001478422488531095,6461.322449402057,0,ok
162,1,0.002810735372532986,1.707984118953382e-06,0.003441115388203943,1.818473941543124e-06,0.003428366657002614,0.0002200720562197127,6.879205261090184e-08,0.6406598300073485,0.0004289639348468502,6235.661221989327,0,ok
163,1,0.002810735372532986,1.707984118953612e-06,0.003428366657002614,0.0002200720562197129,0.002802236218398767,0.0001472103723044,4.586136840726789e-08,0.64662446959308,0.0002886384358261005,6293.716167883872,0,ok
164,1,0.002801840671208357,0.0001506018674783409,0.003427945595498309,0.0002236823158661092,0.003389872565156029,0.0004389756964158825,6.878931992906919e-08,0.6409335987092626,0.0004291493985772146,6238.605048279645,0,ok
165,1,0.002801840671208357,0.0001506018674783413,0.003389872565156029,0.0004389756964158828,0.002776458650980171,0.0002941307878448568,4.585954661937956e-08,0.6469593173321503,0.0002887893561269006,6297.257112543333,0,ok
166,1,0.002775673875257165,0.0002974493079780424,0.003389037605880674,0.0004425064238382908,0.003326157383664259,0.000651919782444409,6.878389127820595e-08,0.6415168370449613,0.0004295442065714409,6244.837251706072,0,ok
167,1,0.002775673875257165,0.0002974493079780416,0.003326157383664259,0.000651919782444408,0.002733753727112888,0.0004370582137154537,4.585592751880393e-08,0.6475658367160783,0.000289062980603146,6303.721159813226,0,ok
168,1,0.002732592222729159,0.000440256577224098,0.003324922678399657,0.0006553197147370045,0.003238089202430855,0.0008560134293345049,6.877583960037219e-08,0.6424024710758156,0.0004301435756081224,6254.2831626267,0,ok
169,1,0.002732592222729159,0.0004402565772240984,0.003238089202430855,0.0008560134293345054,0.002674703238749957,0.0005740523869557652,4.585055973358153e-08,0.6484365584264974,0.0002894559432287541,6313.029653523573,0,ok
170,1,0.002673183416532854,0.000577085573193436,0.003236475546212226,0.0008592338848454182,0.003126867844318413,0.001048487227047441,6.876527310565487e-08,0.6435797201940243,0.0004309402175027603,6266.829142678446,0,ok
171,1,0.002673183416532855,0.0005770855731934356,0.003126867844318413,0.001048487227047441,0.002600111615270312,0.0007032544679947846,4.584351540376995e-08,0.6495607205475877,0.0002899633921649341,6325.068869851304,0,ok
172,1,0.002598257402978953,0.0007060803998900879,0.003124902174367964,0.001051483027169412,0.002994008164063944,0.001226731197567603,6.875233384491661e-08,0.6450341809118222,0.0004319243953185905,6282.323394182872,0,ok
173,1,0.002598257402978953,0.0007060803998900879,0.002994008164063943,0.001226731197567603,0.002510994729442939,0.0008229125134888817,4.583488922994433e-08,0.6509243612670066,0.0002905790312703083,6339.690924364021,0,ok
174,1,0.002508835067044132,0.0008254927623712368,0.002991722920954117,0.001229461483552715,0.002841318983344554,0.001388330472925402,6.873719583390945e-08,0.6467479427571292,0.0004330840011622719,6300.577087967601,0,ok
175,1,0.002508835067044133,0.0008254927623712368,0.002841318983344555,0.001388330472925402,0.002408565775304424,0.0009314054219530279,4.582479722260641e-08,0.652510442780138,0.0002912951756286801,6356.714994583274,0,ok
176,1,0.002406134016044126,0.0009337058177310892,0.002838751357686529,0.001390759395606934,0.002670877977859151,0.001531098191071689,6.872006275173656e-08,0.6486997386198954,0.0004344046571820071,6321.365839716578,0,ok
177,1,0.002406134016044126,0.0009337058177310893,0.002670877977859152,0.001531098191071689,0.002294218429492541,0.001027265014707593,4.581337516782441e-08,0.6542990079867277,0.0002921028218321784,6375.928880204567,0,ok
178,1,0.002291551665956874,0.001029256148253897,0.002668069069518934,0.001533195456745941,0.002485002890950996,0.001653105151812162,6.870116524202957e-08,0.6508651321182271,0.0004358698415435136,6344.431568343471,0,ok
179,1,0.002291551665956873,0.001029256148253897,0.002485002890950995,0.001653105151812162,0.002169507546911581,0.001109195944964711,4.580077682801971e-08,0.6562673716042686,0.0002929917337768535,6397.090924396916,0,ok
180,1,0.002166645883123288,0.001110853553692725,0.002481996810248014,0.00165484641353227,0.002286219500034099,0.001752705827193029,6.868075785038206e-08,0.6532167445364884,0.0004374610411521403,6369.484770466998,0,ok
181,1,0.002166645883123288,0.001110853553692724,0.002286219500034099,0.001752705827193029,0.002036127676314011,0.001176093162799897,4.578717190025467e-08,0.6583903471612678,0.0002939505446573347,6419.932318547496,0,ok
182,1,0.002033113467844305,0.001177398394799419,0.002283062441471853,0.001754072917061306,0.00207722680608922,0.001828560378657593,6.86591156364325e-08,0.6557245235997058,0.0004391579326971421,6396.207242496323,0,ok
183,1,0.002033113467844304,0.00117739839479942,0.002077226806089219,0.001828560378657593,0.001895889710922549,0.001227056702530277,4.57727437576216e-08,0.6606405109580843,0.0002949668756788745,6444.159809182505,0,ok
184,1,0.001892766794988545,0.001227996259047121,0.002073966124869083,0.001829541383063241,0.00186085995215664,0.001879652395725791,6.863653050349832e-08,0.6583560557724998,0.0004409385932048519,6424.255275874963,0,ok
185,1,0.001892766794988547,0.001227996259047121,0.001860859952156641,0.001879652395725792,0.001750696013180252,0.001261403600822155,4.575768700233229e-08,0.6629885034862718,0.0002960274717355944,6469.458819465804,0,ok
186,1,0.001747508949764981,0.001261969761120692,0.001857543272069137,0.001880241581551056,0.001640051403684258,0.001905302136590648,6.86133072927337e-08,0.6610769229033561,0.0004427797406989176,6453.263341611416,0,ok
187,1,0.001747508949764981,0.001261969761120693,0.001640051403684259,0.001905302136590649,0.001602514370841729,0.001278676797813754,4.57422048618225e-08,0.6654033679841554,0.000297118353935021,6495.496988668398,0,ok
188,1,0.001599307714083576,0.001278867334349121,0.001636725782060862,0.001905499741906669,0.001417790941621435,0.001905175118571057,6.858975969237323e-08,0.6638511028892923,0.0004446570047865797,6482.848267450963,0,ok
189,1,0.001599307714083576,0.001278867334349122,0.001417790941621436,0.001905175118571058,0.001453351153790625,0.001278650918792048,4.572650646158224e-08,0.667852924794654,0.0002982249883893736,6521.928121491886,0,ok
190,1,0.001450168770350392,0.001278468913965329,0.001414502113031335,0.001904987026001797,0.001197085028323244,0.001879285974531881,6.856620601565157e-08,0.6666414126422029,0.0004465452260407465,6512.613895230164,0,ok
191,1,0.001450168770350392,0.001278468913965329,0.001197085028323244,0.001879285974531881,0.001305224047211665,0.001261334879652052,4.571080401043429e-08,0.6703041790125295,0.0002993324701574932,6548.396525450861,0,ok
192,1,0.00130210849518415,0.001260788458079242,0.001193876743836393,0.00187872328906239,0.0009809161068856011,0.001827997558968134,6.854296490337303e-08,0.6694099900445735,0.0004484187819609748,6542.156187628058,0,ok
193,1,0.00130210849518415,0.001260788458079242,0.0009809161068856009,0.001827997558968134,0.001160134737216955,0.001226971304683072,4.569530993558206e-08,0.6727237576070844,0.0003004257206282924,6574.541699176806,0,ok
194,1,0.001157126715584488,0.001226073296766285,0.0009778295802618908,0.001827076114350334,0.000772202386882808,0.00175201535333643,6.8520351008828e-08,0.672118809854316,0.0004502519361172611,6571.068733422741,0,ok
195,1,0.001157126715584488,0.001226073296766285,0.0007722023868828082,0.001752015353336429,0.001020041919998433,0.001176032789423682,4.568023400588542e-08,0.6750783708397359,0.0003014896960130814,6600.00331815808,0,ok
196,1,0.001017179794821607,0.001174800343003703,0.0007692758532838242,0.001750755172305138,0.0005737586541868972,0.001652377283415081,6.84986707236883e-08,0.674730226737112,0.0004520192058636849,6598.948579411877,0,ok
197,1,0.001017179794821607,0.001174800343003703,0.0005737586541868972,0.001652377283415081,0.000886834995423656,0.001109215083743665,4.566578048245885e-08,0.6773352914309901,0.0003025096039905863,6624.426447869129,0,ok
198,1,0.0008841544051341575,0.001107669240715514,0.0005710270412518943,0.001650802016643533,0.0003882586202897188,0.001530439121140282,6.84782180036683e-08,0.6772075368630105,0.0004536957428182111,6625.402296448589,0,ok
199,1,0.0008841544051341582,0.001107669240715516,0.0003882586202897194,0.001530439121140283,0.0007623087911593744,0.001027427310380015,4.565214533577891e-08,0.6794628436423243,0.0003034711249588833,6647.466898363792,0,ok
200,1,0.0007598423296649725,0.001025592564394877,0.0003857533259790803,0.001528575488284686,0.0002181992980816821,0.001387855698811959,6.845927035204434e-08,0.6795155479029196,0.0004552577192093399,6650.052167781319,0,ok
201,1,0.0007598423296649721,0.001025592564394877,0.0002181992980816818,0.001387855698811959,0.0006481396444000401,0.0009317793714130587,4.56395135680296e-08,0.6814308933027973,0.0003043606338282402,6668.796620160393,0,ok
202,1,0.0006459166174239505,0.0009296832212440048,0.0002159480648580295,0.001385732952235739,6.586785716923252e-05,0.001226558214262406,6.844208501755671e-08,0.6816211459027436,0.0004566827122598188,6672.542371300799,0,ok
203,1,0.0006459166174239505,0.0009296832212440048,6.586785716923254e-05,0.001226558214262406,0.0005458631456314191,0.0008235667292617828,4.562805667837105e-08,0.6832113289038693,0.000305165417872734,6688.109029578521,0,ok
