tri_id,foot_cx_m,foot_cy_m,foot_area_m2,path_len_m,alpha_dot_disp,att,Ponplane_W,I_Wm2
143,0.001930063780099581,-0.000749392100875213,2.285882317586463e-08,0.00141287330448428,0.2013273005829462,0.6685429734130121,0.0001492701903417899,6530.090774725271
144,0.002099049138398109,-0.0008919487919278082,4.57258189988275e-08,0.001435410827364047,0.2045387836145795,0.6642627053063545,0.0002966223608177497,6486.97753943687
145,0.002014489545926435,-0.0006975371721206347,2.286290949941375e-08,0.001419149921377436,0.202221686747559,0.6673481711744489,0.0001490000781617561,6517.109214187142
146,0.002198922740411017,-0.0008195663773741998,4.573338762429582e-08,0.001442858435522338,0.2056000301124351,0.6628543075529461,0.0002959873021357168,6472.017873840465
147,0.002092319276749133,-0.0006362356431395061,2.286669381214796e-08,0.00142493500526267,0.2030460319443669,0.666248827143426,0.0001487515360843579,6505.161494108669
148,0.002289707911517113,-0.00073608244425131,4.574025011880436e-08,0.001449627718815436,0.2065646187474853,0.6615767767773121,0.0002954112757781795,6458.45344113526
149,0.002162497144735685,-0.0005663156283061403,2.287012505940218e-08,0.001430150261697665,0.2037891796112976,0.6652593201524218,0.0001485278136929692,6494.403214113936
150,0.002370172650737201,-0.0006426256728687443,4.574631393226904e-08,0.001455627055021299,0.2074194938164486,0.6604466122167869,0.0002949017177822592,6446.458576288443
151,0.002224070686542637,-0.0004887225808420988,2.287315696613447e-08,0.0014347251001154,0.2044410709495472,0.6643925317500632,0.0001483318221870786,6484.973736100168
152,0.002439224570809901,-0.0005404606062728184,4.575149731180106e-08,0.001460775235036694,0.2081530834328124,0.6594783291591092,0.0002944651694039121,6436.186501112789
153,0.002276203868357554,-0.0004045065120849235,2.287574865590053e-08,0.001438597591838008,0.204992881435711,0.6636596986775213,0.000148166101111168,6476.9946260513
154,0.002495925899097086,-0.0004309705115149354,4.575573039384992e-08,0.001465002565303127,0.2087554566169516,0.6586843034329397,0.0002941072072180889,6427.767728468393
155,0.002318188572552502,-0.0003148077540905313,2.287786519692498e-08,0.001441715310878969,0.2054371406318431,0.6630702867195011,0.0001480327899116427,6470.568326084019
156,0.002539506372676723,-0.0003156385837895551,4.575895613649203e-08,0.001468251814227083,0.2092184581562271,0.658074642057887,0.0002938323850008974,6421.308740619867
157,0.00234945434089964,-0.0002208414601600888,2.287947806824602e-08,0.00144403604598536,0.2057678336478768,0.6626318862855285,0.0001479336043978681,6465.77705822679
158,0.002569373841782836,-0.0001960277524593006,4.576113107990732e-08,0.001470478989585538,0.2095358193813394,0.6576570798407249,0.0002936441872869581,6416.890936856467
159,0.002369576233613414,-0.0001238810571287324,2.288056553995366e-08,0.001445528374126879,0.2059804828609091,0.6623501299067502,0.000147869818145182,6462.681959804453
160,0.002585122428164654,-7.375936939680979e-05,4.576222592537263e-08,0.001471653936219649,0.2097032433346566,0.6574369016094241,0.0002935449944540333,6414.569844848364
161,0.002378280690180278,-2.524087937967846e-05,2.288111296268631e-08,0.001446172087534514,0.2060722087660526,0.6622286317212468,0.0001478422488531095,6461.322449402057
162,0.003226739139246515,7.453283809340305e-05,6.879205261090184e-08,0.00156235948050108,0.2226283246706673,0.6406598300073485,0.0004289639348468502,6235.661221989327
163,0.003013779415978122,0.0001229968042143555,4.586136840726789e-08,0.001529842261867277,0.2179947854642667,0.64662446959308,0.0002886384358261005,6293.716167883872
164,0.003206552943954232,0.0002710866265867775,6.878931992906919e-08,0.001560860368501909,0.2224147087922273,0.6409335987092626,0.0004291493985772146,6238.605048279645
