tri_id,cx_m,cy_m,cz_m,area_face_m2,Sdotn_Wm2,Pin_W
72,0.001978806657811914,0.0009263195376904516,0.002028534118465767,4.584520327953427e-08,9740.46860572603,0.0004465537632674315
73,0.001852654431162316,0.0007563185113243876,0.002009104342928858,2.292260163976713e-08,9740.46860572603,0.0002232768816337157
74,0.001868030003939394,0.0009756421565678871,0.00202016097758349,4.582783789335285e-08,9744.391096772782,0.0004465643755523339
75,0.001762466688071574,0.0007921452367104747,0.002002287431130616,2.291391894667643e-08,9744.391096772784,0.0002232821877761671
76,0.001752276375613134,0.00101177088897614,0.002011411648155957,4.580971329222954e-08,9748.48810486099,0.000446575445116392
77,0.001668729533282037,0.0008172595566824413,0.001995202234245541,2.290485664611473e-08,9748.488104860991,0.0002232877225581957
78,0.001633111142082764,0.001034217155787647,0.002002404449854342,4.57910738277156e-08,9752.704723275692,0.0004465868220034278
79,0.001572710601007657,0.0008313218431458782,0.001987944567406964,2.289553691385784e-08,9752.704723275685,0.0002232934110017142
80,0.001512145808705744,0.001042677409749991,0.00199326118958397,4.577217109371276e-08,9756.984244475418,0.0004465983521967885
81,0.001475708382588512,0.000834141927799993,0.001980612578108465,2.288608554685634e-08,9756.984244475421,0.0002232991760983939
82,0.001391016224101918,0.001037037240441762,0.001984105514254882,4.575326055013939e-08,9761.26890938981,0.0004466098797112869
83,0.00137903466662298,0.0008256816738376485,0.001973305418927396,2.287663027506976e-08,9761.268909389813,0.0002233049398556442
84,0.001271360458107202,0.001017372921477232,0.001975061238669492,4.573459807791009e-08,9765.500681678945,0.0004466212487061435
85,0.001283996799277291,0.0008060554916802565,0.001966121906656369,2.286729903895504e-08,9765.500681678948,0.0002233106243530718
86,0.001154796649689136,0.0009839503790365764,0.001966250671139782,4.571643651122439e-08,9769.622036934019,0.0004466323055901528
87,0.001191880004671367,0.000775528791773096,0.001959159185975649,2.285821825561217e-08,9769.622036934023,0.0002233161527950762
88,0.00104290112439324,0.0009372215956704706,0.001957792959477205,4.569902219437985e-08,9773.576755995095,0.0004466429010906949
89,0.001103930004427376,0.00073451439536435,0.001952511415738008,2.284951109718993e-08,9773.576755995096,0.0002233214505453475
90,0.0009371870772441696,0.0008778184980114666,0.001949802479722929,4.568259161089846e-08,9777.310710901607,0.0004466528922589814
91,0.00102133617142181,0.0006835669518059103,0.001946268495631768,2.284129580544923e-08,9777.310710901604,0.0002233264461294906
92,0.0008390841093788721,0.0008065444110503459,0.001942387289408091,4.566736813263036e-08,9780.772631518854,0.0004466621443851272
93,0.0009452154455576785,0.0006233754378723865,0.001940514850441735,2.283368406631515e-08,9780.772631518854,0.0002233310721925634
94,0.0007499188951436651,0.0007243631945437092,0.001935647666261061,4.565355893562135e-08,9783.914840637202,0.0004466705327981309
95,0.0008765972290684159,0.0005547538405321571,0.00193532828834882,2.282677946781072e-08,9783.914840637201,0.0002233352663990659
96,0.0006708972410995914,0.0006323862084642569,0.001929674752123187,4.564135212786468e-08,9786.693945354116,0.0004466779445275484
97,0.0008164094656185956,0.0004786301491700045,0.001930778948707866,2.282067606393232e-08,9786.693945354118,0.000223338972263774
98,0.0006030877795572233,0.0005318572837636762,0.001924549320411746,4.563091413161424e-08,9789.071472848393,0.0004466842798057795
99,0.0007654660914577373,0.0003960338061226359,0.001926928353533198,2.281545706580712e-08,9789.071472848389,0.0002233421399028897
100,0.0005474075171578822,0.0004241359016927914,0.001920340683798039,4.562238735967889e-08,9791.014439255854,0.0004466894533919397
101,0.0007244560283288292,0.0003080817852370713,0.001923828575518919,2.281119367983944e-08,9791.014439255856,0.0002233447266959699
102,0.0005046094339319267,0.0003106788091498164,0.001917105756872419,4.5615888221146e-08,9792.495841260137,0.0004466933957009594
103,0.0006939338669835873,0.0002159634867155135,0.001921521533845054,2.280794411057299e-08,9792.495841260135,0.0002233466978504797
104,0.0004752723005355653,0.0001930203186775809,0.001914888286472089,4.56115054872549e-08,9793.495061210946,0.0004466960537238269
105,0.0006743123672939303,0.0001209246525180094,0.001920038427292547,2.280575274362745e-08,9793.495061210944,0.0002233480268619134
106,0.0004597928513706046,7.275155951847747e-05,0.00191371826008018,4.560929904283143e-08,9793.998178052745,0.0004466973917277538
107,0.0006658568763827942,2.425051983949255e-05,0.001919399312333278,2.280464952141571e-08,9793.998178052747,0.0002233486958638769
108,0.000458380419432255,-4.850103967898495e-05,0.00191361150029648,4.560929904283161e-08,9793.998178052749,0.0004466973917277558
109,0.0006686817402594935,-7.275155951847751e-05,0.001919612831900678,2.28046495214158e-08,9793.998178052747,0.0002233486958638778
110,0.0004710541054394782,-0.0001690977455175414,0.00191456945086392,4.561150548725473e-08,9793.495061210944,0.0004466960537238251
111,0.0006827487574861046,-0.0001687697988380883,0.001920676098508887,2.280575274362736e-08,9793.49506121095,0.0002233480268619126
112,0.0004976425195305309,-0.0002874076944324305,0.001916579157144422,4.561588822114584e-08,9792.495841260137,0.000446693395700958
113,0.0007078676957863786,-0.000262505716150284,0.001922574733301047,2.280794411057292e-08,9792.495841260141,0.000223346697850479
114,0.0005377860990168273,-0.0004018309473233896,0.001919613441308164,4.562238735967907e-08,9791.014439255858,0.0004466894533919417
115,0.0007436988646109385,-0.0003526916939758736,0.00192528306049867,2.281119367983953e-08,9791.014439255852,0.0002233447266959707
116,0.0005909419708514793,-0.0005108201259863152,0.001923631269867094,4.56309141316142e-08,9789.071472848385,0.0004466842798057788
117,0.0007897577088692248,-0.0004381081216773572,0.001928764454622502,2.281545706580709e-08,9789.071472848391,0.0002233421399028895
118,0.0006563912930559646,-0.0006129013387489703,0.001928578308582475,4.564135212786492e-08,9786.69394535412,0.000446677944527551
119,0.0008454213617058493,-0.0005175998886005774,0.001932971835789291,2.282067606393245e-08,9786.69394535412,0.0002233389722637754
120,0.0007332489758247251,-0.000706694112327416,0.001934387657242245,4.565355893562113e-08,9783.914840637204,0.0004466705327981288
121,0.000909937067706296,-0.0005900920049647431,0.001937848306386453,2.282677946781059e-08,9783.914840637201,0.0002233352663990646
122,0.0008204756508464296,-0.0007909300603589955,0.001940980754371625,4.566736813263032e-08,9780.772631518854,0.0004466621443851269
123,0.0009824323626225629,-0.0006546041392550863,0.001943327920514666,2.283368406631518e-08,9780.772631518854,0.0002233310721925636
124,0.000916891726977365,-0.0008644700361519927,0.001948268439642293,4.568259161089828e-08,9777.310710901605,0.0004466528922589796
125,0.001061926871955418,-0.0007102638755248572,0.001949336575793038,2.284129580544911e-08,9777.310710901602,0.0002233264461294894
126,0.001021193342188085,-0.0009263195376904514,0.001956152159612869,4.569902219438016e-08,9773.576755995096,0.000446642901090698
127,0.001147345568837684,-0.0007563185113243876,0.001955793015466679,2.284951109719009e-08,9773.576755995098,0.0002233214505453491
128,0.001131969996060606,-0.0009756421565678871,0.001964525300495146,4.571643651122418e-08,9769.622036934017,0.0004466323055901507
129,0.001237533311928426,-0.0007921452367104746,0.00196260992726492,2.285821825561209e-08,9769.622036934015,0.0002233161527950753
130,0.001247723624386866,-0.00101177088897614,0.001973274629922679,4.573459807791023e-08,9765.500681678946,0.000446621248706145
131,0.001331270466717963,-0.0008172595566824413,0.001969695124149995,2.286729903895512e-08,9765.500681678946,0.0002233106243530725
132,0.001366888857917236,-0.001034217155787647,0.001982281828224294,4.57532605501393e-08,9761.268909389819,0.0004466098797112864
133,0.001427289398992343,-0.0008313218431458782,0.001976952790988573,2.287663027506963e-08,9761.268909389812,0.0002233049398556428
134,0.001487854191294256,-0.001042677409749991,0.001991425088494666,4.577217109371263e-08,9756.984244475416,0.0004465983521967872
135,0.001524291617411487,-0.000834141927799993,0.001984284780287072,2.288608554685634e-08,9756.984244475419,0.0002232991760983939
136,0.001608983775898082,-0.001037037240441762,0.002000580763823753,4.579107382771609e-08,9752.704723275689,0.0004465868220034325
137,0.00162096533337702,-0.0008256816738376485,0.00199159193946814,2.289553691385805e-08,9752.704723275683,0.0002232934110017161
138,0.001728639541892799,-0.001017372921477232,0.002009625039409144,4.580971329222933e-08,9748.48810486099,0.00044657544511639
139,0.001716003200722709,-0.0008060554916802565,0.001998775451739167,2.290485664611467e-08,9748.48810486099,0.000223287722558195
140,0.001845203350310864,-0.0009839503790365764,0.002018435606938854,4.58278378933527e-08,9744.39109677279,0.0004465643755523328
141,0.001808119995328632,-0.0007755287917730961,0.002005738172419887,2.291391894667636e-08,9744.391096772782,0.0002232821877761663
142,0.00195709887560676,-0.0009372215956704706,0.002026893318601431,4.584520327953441e-08,9740.468605726021,0.0004465537632674325
143,0.001896069995572624,-0.0007345143953643498,0.002012385942657528,2.292260163976721e-08,9740.468605726021,0.0002232768816337163
144,0.002062812922755831,-0.0008778184980114666,0.002034883798355707,4.586157560503224e-08,9736.773022387999,0.0004465437521152855
145,0.00197866382857819,-0.0006835669518059103,0.002018628862763769,2.293078780251612e-08,9736.773022387997,0.0002232718760576427
146,0.002160915890621128,-0.0008065444110503457,0.002042298988670545,4.587673463862794e-08,9733.353548382627,0.0004465344778830974
147,0.002054784554442322,-0.0006233754378723863,0.002024382507953802,2.293836731931396e-08,9733.353548382631,0.0002232672389415487
148,0.002250081104856335,-0.0007243631945437093,0.002049038611817575,4.589047667845682e-08,9730.255572681817,0.0004465260664335795
149,0.002123402770931584,-0.0005547538405321573,0.002029569070046716,2.29452383392284e-08,9730.255572681825,0.0002232630332167898
150,0.002329102758900409,-0.0006323862084642574,0.002055011525955449,4.590261723697756e-08,9727.520103567917,0.0004465186319790824
151,0.002183590534381404,-0.0004786301491700049,0.00203411840968767,2.295130861848878e-08,9727.520103567913,0.0002232593159895412
152,0.002396912220442777,-0.0005318572837636765,0.00206013695766689,4.591299346347955e-08,9725.183261411859,0.0004465122755123434
153,0.002234533908542263,-0.0003960338061226362,0.002037969004862339,2.295649673173975e-08,9725.183261411859,0.0002232561377561715
154,0.002452592482842118,-0.0004241359016927917,0.002064345594280597,4.592146627523599e-08,9723.275836627949,0.0004465070834165274
155,0.002275543971671171,-0.0003080817852370717,0.002041068782876617,2.296073313761803e-08,9723.275836627952,0.000223253541708264
156,0.002495390566068073,-0.0003106788091498165,0.002067580521206217,4.592792217224948e-08,9721.822916352281,0.000446503126274619
157,0.002306066133016413,-0.0002159634867155131,0.002043375824550483,2.296396108612473e-08,9721.822916352279,0.0002232515631373094
158,0.002524727699464435,-0.0001930203186775804,0.002069797991606547,4.593227471452246e-08,9720.84358265218,0.0004465004578952826
159,0.00232568763270607,-0.0001209246525180093,0.002044858931102989,2.296613735726123e-08,9720.84358265218,0.0002232502289476413
160,0.002540207148629396,-7.275155951847748e-05,0.002070968017998456,4.59344656449359e-08,9720.350684407973,0.0004464991145696672
161,0.002334143123617206,-2.425051983949249e-05,0.002045498046062258,2.296723282246795e-08,9720.350684407973,0.0002232495572848336
162,0.003166873815296062,7.275155951847762e-05,0.002161211105631314,6.919889112906288e-08,9675.961931622203,0.0006695658362752819
163,0.002955160062530474,0.0001212525991974627,0.002128717787999284,4.613259408604188e-08,9675.961931622205,0.0004463772241835209
164,0.003147157070316053,0.0002657718781960585,0.002159720799888305,6.91934372419743e-08,9676.77324962937,0.0006695692025530455
165,0.002931244223173339,0.0002893665046766448,0.002126910090391035,4.61289581613162e-08,9676.773249629374,0.0004463794683686972
166,0.00310516535163143,0.0004551980881484121,0.002156546822663466,6.918260194691808e-08,9678.385465574629,0.0006695758891536869
167,0.002887973260974187,0.0004535672245836512,0.002123639420534712,4.612173463127867e-08,9678.385465574631,0.0004463839261024576
168,0.003041466525201287,0.0006384685248435436,0.002151732096553856,6.916652928927283e-08,9680.777851538553,0.000669585804811385
169,0.002825932341466121,0.0006116342258654287,0.00211895000862934,4.611101952618192e-08,9680.777851538551,0.0004463905365409236
170,0.002956922008378782,0.0008131047700226322,0.002145341732470522,6.91454330638382e-08,9683.919596096213,0.0006695988142274618
171,0.002745960461655293,0.0007614299234910349,0.00211290527092633,4.609695537589223e-08,9683.919596096208,0.0004463992094849752
172,0.002852675120719182,0.0009767451680552954,0.002137462149125125,6.911959411185046e-08,9687.770140541235,0.0006696147399631147
173,0.00264913910402567,0.0009009285876221888,0.002105586952133464,4.607972940790023e-08,9687.770140541237,0.0004464098266420757
174,0.002730135622544228,0.001127176763280607,0.002128199904365114,6.908935675869441e-08,9692.279626467423,0.0006696333649180332
175,0.002536777611343717,0.001028243738134227,0.002097094019957957,4.6059571172463e-08,9692.279626467423,0.0004464222432786894
176,0.002590960650352201,0.001262365226436123,0.002117680254161635,6.905512442829003e-08,9697.389453737238,0.0006696544353574124
177,0.002410395480043626,0.001141653656023564,0.002087541326737996,4.603674961886005e-08,9697.38945373724,0.0004464362902382753
178,0.002437032306889577,0.001380482365471294,0.0021060454587374,6.901735447936669e-08,9703.032947198351,0.0006696776644417627
179,0.00227170181164472,0.001239624666703632,0.002077058056261888,4.601156965291104e-08,9703.032947198353,0.0004464517762945077
180,0.002270432208940094,0.001479930848708719,0.002093452858741218,6.897655231817497e-08,9709.136129586881,0.0006697027362067323
181,0.002122572200085342,0.001320831880322674,0.002065785976778941,4.598436821211673e-08,9709.136129586877,0.0004464684908044889
182,0.002093413337028736,0.001559365806014882,0.002080072747485636,6.893326485154331e-08,9715.618596859031,0.0006697293099338632
183,0.001965023367532387,0.001384177108626159,0.002053877523827093,4.595550990102877e-08,9715.618596859034,0.0004464862066225746
184,0.001908369567725082,0.001617713015861605,0.002066086068022019,6.888807335349242e-08,9722.394490715469,0.0006697570248479978
185,0.001801185891673649,0.001428803716068999,0.002041493738803757,4.59253822356616e-08,9722.394490715466,0.0004465046832319983
186,0.001717803300569359,0.001654183432329412,0.00205168196619619,6.884158582773565e-08,9729.373561338445,0.0006697855050729827
187,0.00163327539330957,0.001454108204341758,0.00202880209115719,4.589439055182377e-08,9729.373561338447,0.0004465236700486552
188,0.001524291617411488,0.001668283855599986,0.002037055232775337,6.87944289571515e-08,9736.462311382775,0.0006698143647744054
189,0.001463562573882768,0.001459748373649988,0.002015974213649495,4.586295263810102e-08,9736.462311382784,0.0004465429098496042
190,0.001330451431800005,0.001659823601637641,0.002022403669237054,6.874723973952467e-08,9743.565210100447,0.0006698432134164675
191,0.001294342508136385,0.001445647950379414,0.002003183581317947,4.58314931596831e-08,9743.565210100449,0.000446562142277645
192,0.00113890409971559,0.00162891708086379,0.002007925412843674,6.870065691625551e-08,9750.585964207699,0.0006698716610594895
193,0.001127903607165344,0.001411997618565722,0.001990603165522705,4.58004379441703e-08,9750.585964207699,0.0004465811073729926
194,0.0009522399702283232,0.00157598225095226,0.001993816257175703,6.865531230711986e-08,9757.428829813189,0.0006698993236253195
195,0.0009664966715820254,0.001359252441220091,0.001978403094805902,4.577020820474662e-08,9757.428829813187,0.0004465995490835467
196,0.0007729833554702142,0.001501734964668757,0.001980267004359519,6.861182216920958e-08,9763.999947522354,0.0006699258280595755
197,0.000812304453299197,0.001288125706382617,0.001966748354194955,4.5741214779473e-08,9763.999947522356,0.0004466172187063831
198,0.0006035583936440322,0.001407179289190241,0.001967460884795938,6.857077870164968e-08,9770.208680832806,0.000669950817322323
199,0.0006674121375548681,0.001199579281125212,0.001955796554063108,4.571385246776647e-08,9770.2086808328,0.0004466338782148819
200,0.000446256266712684,0.001293593927818823,0.001955571079283364,6.853274181932724e-08,9775.968936260399,0.000669973955142497
201,0.0005337791443590479,0.001094810603949514,0.001945695798719509,4.568849454621818e-08,9775.968936260399,0.0004466493034283316
202,0.0003032042160936521,0.001162514927713193,0.001944758377044586,6.849823131841477e-08,9781.200442404677,0.0006699949304756165
203,0.000413212630699463,0.0009752364914853481,0.001936582683552496,4.566548754560982e-08,9781.200442404674,0.0004466632869837439
204,0.0001763367753680716,0.001015714907485868,0.001935169001328367,6.846771955377355e-08,9785.829964486018,0.0006700134616093424
205,0.0003073430518434491,0.0008424739784763296,0.0019285804478113,4.564514636918234e-08,9785.829964486018,0.0004466756410728947
206,6.736960903270621e-05,0.000855179085577354,0.001926932631990849,6.8441624743247e-08,9789.792430856171,0.000670029299866938
207,0.0002176021122274763,0.000698318450158953,0.001921797308006616,4.562774982883137e-08,9789.792430856172,0.0004466861999112923
208,-2.222368891917738e-05,0.0006830784335823464,0.001920160651797963,6.842030500631619e-08,9793.031948665886,0.0006700422328643189
209,0.0001452034041107147,0.000544719362757225,0.001916324994467934,4.561353667087747e-08,9793.031948665885,0.000446694821909546
210,-9.123152282863823e-05,0.0005017403175831835,0.001914944640164595,6.840405323469843e-08,9795.502687301365,0.0006700520872827941
211,9.112599582162683e-05,0.0003837538804314949,0.001912237510848199,4.560270215646561e-08,9795.502687301365,0.0004467013915218627
212,-0.000138720680123878,0.0003136170245161373,0.001911355134700102,6.839309288021836e-08,9797.169610372799,0.0006700587311254796
213,5.610119153839989e-05,0.0002175987851965263,0.001909590133351357,4.55953952534789e-08,9797.169610372799,0.0004467058207503196
214,-0.0001640489514193626,0.0001212525991974624,0.001909440677308153,6.838757473100831e-08,9798.009039909935,0.0006700620754319357
215,4.060264165447721e-05,4.850103967898507e-05,0.001908418663216518,4.559171648733888e-08,9798.009039909934,0.000446708050287957
216,-0.000166873815296062,-7.275155951847742e-05,0.001909227157740753,6.838757473100859e-08,9798.009039909935,0.0006700620754319384
217,4.483993746952627e-05,-0.0001212525991974625,0.001908738942567618,4.559171648733904e-08,9798.009039909935,0.0004467080502879588
218,-0.0001471570703160523,-0.0002657718781960583,0.001910717463483762,6.839309288021807e-08,9797.169610372801,0.0006700587311254769
219,6.875577682666108e-05,-0.0002893665046766447,0.001910546640175866,4.559539525347872e-08,9797.169610372797,0.0004467058207503178
220,-0.0001051653516314299,-0.0004551980881484117,0.001913891440708602,6.840405323469821e-08,9795.502687301361,0.0006700520872827916
221,0.0001120267390258136,-0.0004535672245836507,0.00191381731003219,4.560270215646547e-08,9795.502687301363,0.0004467013915218612
222,-4.146652520128718e-05,-0.000638468524843543,0.001918706166818211,6.842030500631648e-08,9793.031948665885,0.0006700422328643216
223,0.0001740676585338788,-0.0006116342258654285,0.001918506721937561,4.561353667087761e-08,9793.031948665888,0.0004466948219095475
224,4.307799162121817e-05,-0.0008131047700226322,0.001925096530901545,6.844162474324691e-08,9789.792430856172,0.0006700292998669371
225,0.0002540395383447075,-0.0007614299234910349,0.001924551459640572,4.562774982883131e-08,9789.792430856172,0.0004466861999112917
226,0.000147324879280818,-0.0009767451680552954,0.001932976114246942,6.846771955377388e-08,9785.829964486014,0.0006700134616093454
227,0.0003508608959743296,-0.0009009285876221888,0.001931869778433438,4.564514636918258e-08,9785.829964486024,0.0004466756410728974
228,0.0002698643774557722,-0.001127176763280607,0.001942238359006954,6.849823131841445e-08,9781.200442404672,0.000669994930475613
229,0.0004632223886562831,-0.001028243738134227,0.001940362710608944,4.566548754560965e-08,9781.20044240467,0.000446663286983742
230,0.0004090393496477989,-0.001262365226436123,0.001952758009210433,6.853274181932718e-08,9775.968936260399,0.0006699739551424965
231,0.0005896045199563746,-0.001141653656023564,0.001949915403828906,4.568849454621813e-08,9775.968936260393,0.0004466493034283309
232,0.0005629676931104231,-0.001380482365471294,0.001964392804634667,6.857077870164946e-08,9770.208680832809,0.000669950817322321
233,0.0007282981883552801,-0.001239624666703632,0.001960398674305014,4.571385246776632e-08,9770.208680832802,0.0004466338782148805
234,0.0007295677910599058,-0.001479930848708718,0.001976985404630849,6.861182216920997e-08,9763.999947522358,0.0006699258280595795
235,0.0008774277999146583,-0.001320831880322674,0.00197167075378796,4.574121477947332e-08,9763.999947522354,0.0004466172187063862
236,0.0009065866629712638,-0.001559365806014882,0.001990365515886432,6.865531230711965e-08,9757.428829813189,0.0006698993236253175
237,0.001034976632467613,-0.001384177108626158,0.001983579206739809,4.577020820474641e-08,9757.428829813191,0.0004465995490835449
238,0.001091630432274918,-0.001617713015861605,0.002004352195350048,6.870065691625563e-08,9750.585964207703,0.0006698716610594909
239,0.001198814108326351,-0.001428803716068999,0.001995962991763145,4.580043794417046e-08,9750.585964207701,0.0004465811073729943
240,0.001282196699430641,-0.001654183432329412,0.002018756297175878,6.874723973952455e-08,9743.565210100447,0.0006698432134164664
241,0.00136672460669043,-0.001454108204341758,0.002008654639409711,4.583149315968301e-08,9743.565210100447,0.0004465621422776439
242,0.001475708382588511,-0.001668283855599986,0.00203338303059673,6.879442895715136e-08,9736.462311382771,0.0006698143647744038
243,0.001536437426117231,-0.001459748373649988,0.002021482516917406,4.586295263810091e-08,9736.462311382773,0.0004465429098496026
244,0.001669548568199995,-0.001659823601637642,0.002048034594135013,6.884158582773634e-08,9729.373561338449,0.0006697855050729896
245,0.001705657491863615,-0.001445647950379414,0.002034273149248954,4.589439055182426e-08,9729.373561338447,0.00044652367004866
246,0.001861095900284411,-0.00162891708086379,0.002062512850528393,6.888807335349216e-08,9722.394490715469,0.0006697570248479953
247,0.001872096392834657,-0.001411997618565722,0.002046853565044196,4.59253822356614e-08,9722.394490715471,0.0004465046832319966
248,0.002047760029771677,-0.00157598225095226,0.002076622006196364,6.8933264851543e-08,9715.618596859029,0.00066972930993386
249,0.002033503328417975,-0.001359252441220091,0.002059053635761,4.595550990102862e-08,9715.618596859034,0.0004464862066225732
250,0.002227016644529786,-0.001501734964668757,0.002090171259012548,6.897655231817525e-08,9709.136129586883,0.0006697027362067351
251,0.002187695546700803,-0.001288125706382617,0.002070708376371947,4.598436821211686e-08,9709.136129586879,0.0004464684908044903
252,0.002396441606355968,-0.001407179289190241,0.002102977378576129,6.901735447936635e-08,9703.032947198351,0.0006696776644417593
253,0.002332587862445132,-0.001199579281125212,0.002081660176503793,4.601156965291086e-08,9703.032947198353,0.000446451776294506
254,0.002553743733287316,-0.001293593927818823,0.002114867184088703,6.905512442829033e-08,9697.38945373724,0.0006696544353574155
255,0.002466220855640952,-0.001094810603949514,0.002091760931847393,4.603674961886024e-08,9697.389453737238,0.0004464362902382771
256,0.002696795783906348,-0.001162514927713193,0.002125679886327481,6.908935675869413e-08,9692.27962646742,0.0006696333649180302
257,0.002586787369300536,-0.0009752364914853484,0.002100874047014406,4.605957117246277e-08,9692.279626467423,0.0004464222432786871
258,0.002823663224631928,-0.001015714907485869,0.0021352692620437,6.911959411185018e-08,9687.770140541237,0.0006696147399631121
259,0.002692656948156551,-0.0008424739784763302,0.002108876282755601,4.607972940790013e-08,9687.770140541241,0.000446409826642075
260,0.002932630390967294,-0.0008551790855773544,0.002143505631381219,6.914543306383861e-08,9683.91959609621,0.0006695988142274655
261,0.002782397887772523,-0.0006983184501589534,0.002115659422560286,4.60969553758924e-08,9683.919596096212,0.000446399209484977
262,0.003022223688919177,-0.0006830784335823469,0.002150277611574105,6.916652928927254e-08,9680.777851538554,0.0006695858048113822
263,0.002854796595889286,-0.0005447193627572257,0.002121131736098967,4.61110195261817e-08,9680.777851538549,0.0004463905365409213
264,0.003091231522828638,-0.0005017403175831836,0.002155493623207473,6.918260194691894e-08,9678.385465574629,0.0006695758891536953
265,0.002908874004178373,-0.0003837538804314943,0.002125219219718702,4.61217346312793e-08,9678.385465574624,0.0004463839261024634
266,0.003138720680123878,-0.0003136170245161367,0.002159083128671966,6.919343724197409e-08,9676.773249629374,0.0006695692025530437
267,0.0029438988084616,-0.0002175987851965261,0.002127866597215545,4.612895816131604e-08,9676.773249629376,0.0004463794683686958
268,0.003164048951419363,-0.0001212525991974625,0.002160997586063914,6.919889112906273e-08,9675.961931622203,0.0006695658362752804
269,0.002959397358345523,-4.850103967898499e-05,0.002129038067350384,4.613259408604183e-08,9675.961931622205,0.0004463772241835205
270,0.003792128050024379,9.700207935797014e-05,0.002271136353163573,9.274948472429392e-08,9622.202206233267,0.0008924542965410996
271,0.003579001865320441,0.0001697536388764478,0.002231939969186809,6.956211354322042e-08,9622.202206233267,0.0006693407224058247
272,0.003765368246071583,0.0003624460108745755,0.002269113692244994,9.273935713973523e-08,9623.320946400936,0.0008924605981185712
273,0.003545237203832782,0.0004099632105152012,0.002229387840578521,6.955451785480142e-08,9623.320946400934,0.0006693454485889283
274,0.00370797322279339,0.0006229884818643934,0.002264775444075818,9.271923564746047e-08,9625.544351425722,0.0008924731149549236
275,0.003483814217734751,0.000644628733017018,0.002224745135658034,6.953942673559545e-08,9625.54435142572,0.0006693548362161934
276,0.003620719149419402,0.0008751061023636973,0.002258180276020339,9.268938596509307e-08,9628.84440698437,0.000892491675636802
277,0.00339556354754318,0.0008705767577549837,0.002218074639044915,6.95170394738198e-08,9628.844406984372,0.0006693687567276015
278,0.003504785987609043,0.001115389414058949,0.002249417376412602,9.265020259239134e-08,9633.179433088144,0.0008925160260844741
279,0.00328167863217981,0.001084751725304712,0.002209466557762725,6.948765194429344e-08,9633.179433088142,0.0006693870195633548
280,0.003361741534494329,0.00134058899736162,0.002238605248437189,9.260220395719389e-08,9638.494495867677,0.0008925458331466293
281,0.00314369956975719,0.0012842572866438,0.002199037301343782,6.945165296789534e-08,9638.49449586769,0.0006694093748599721
282,0.003193520220913181,0.001547659414233798,0.002225890107576936,9.254602600722833e-08,9644.721959595774,0.0008925806893052367
283,0.00298349229039373,0.001466395471303711,0.00218692790758993,6.940951950542121e-08,9644.721959595776,0.0006694355169789272
284,0.003002396951550832,0.00173380039251325,0.002211443904299358,9.24824143037462e-08,9651.782180830387,0.0008926201184170709
285,0.002803223322709814,0.001628703172792041,0.002173302135278221,6.936181072780971e-08,9651.782180830382,0.0006694650888128033
286,0.002790956340756519,0.001896494694790595,0.002195461998721557,9.241221468830979e-08,9659.584346220838,0.0008926635824027966
287,0.002605330495244857,0.001768985457882406,0.002158344249604376,6.930916101623227e-08,9659.584346220838,0.0006694976868020968
288,0.002562057760068273,0.002033542159726986,0.00217816051869977,9.233636261017698e-08,9668.027454680709,0.0008927104887805444
289,0.002392489969008367,0.00188534524932096,0.002142256530312124,6.92522719576328e-08,9668.02745468071,0.0006695328665854089
290,0.002318796670118078,0.002143089455461876,0.002159773437070881,9.225587121856208e-08,9677.001443235005,0.0008927601989289281
291,0.002167580046993199,0.001976208980541842,0.00212525653620667,6.919190341392161e-08,9677.001443235005,0.0006695701491966965
292,0.00206446275983703,0.002223655142747071,0.00214054940757118,9.217181834147065e-08,9686.388453865042,0.0008928120369545674
293,0.001933642250065261,0.002040347875455557,0.002107574163045072,6.912886375610302e-08,9686.38845386504,0.0006696090277159257
294,0.001802495459055954,0.002274149708871177,0.002120748402221137,9.208533249063409e-08,9696.064236100106,0.0008928652990318243
295,0.001693840185611483,0.002076894565537638,0.002089448534590516,6.906399936797554e-08,9696.064236100105,0.0006696489742738679
296,0.001536437426117231,0.002293890301449981,0.002100638195649804,9.19975780499373e-08,9705.899676974588,0.0008929192630773309
297,0.001451416765177025,0.002085354819499982,0.002071124768873625,6.899818353745292e-08,9705.899676974586,0.0006696894473079975
298,0.001269886639498092,0.002282609962833521,0.002080490743902326,9.190973982227362e-08,9715.762446354744,0.0008929731986194811
299,0.001209650349649791,0.002065614226921179,0.002052850663391597,6.893230486670524e-08,9715.762446354744,0.0006697298989646111
300,0.001006447741323978,0.002240461240250348,0.002060578506700957,9.182300712640393e-08,9725.518741653808,0.0008930263767228527
301,0.0009718104150533965,0.002017939745451187,0.002034873344072142,6.886725534480297e-08,9725.518741653805,0.0006697697825421394
302,0.0007496832907675104,0.002168014122867944,0.002041170762894724,9.173855765060162e-08,9735.035111750045,0.0008930780798299125
303,0.0007411133384926831,0.001942976090667085,0.002017435923319254,6.880391823795117e-08,9735.035111750047,0.0006698085598724341
304,0.0005030655865471888,0.002066248333667043,0.002022529968924934,9.165754128292183e-08,9744.180335690466,0.0008931276113867839
305,0.0005206789021710177,0.001841737017400884,0.002000774212335001,6.874315596219145e-08,9744.180335690469,0.000669845708540089
306,0.0002699297100438948,0.001936540080369016,0.002004908209552047,9.158106414816554e-08,9752.827327722345,0.000893174305126122
